Survived,Pclass,Sex,Age,Fare,Embarked,Title,Family_members,1,2,3,female,male,Capt,Col,Countess,Don,Dr,Jonkheer,Lady,Major,Master,Miss,Mlle,Mme,Mr,Mrs,Ms,Rev,Sir,"0    S
dtype: object",C,Q,S
0,3,male,0.38426740387031916,0.0007500400208895358,Q,Mr,0.038426740387031914,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,2,female,0.04498617743151546,8.780717052925239e-05,S,Miss,0.004498617743151545,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,male,0.0701181201306861,0.00013686145574112523,S,Master,0.0070118120130686105,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.4093993465694898,0.0007990943061014086,S,Mr,0.04093993465694898,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.2837396330736366,0.0005538228800420444,S,Mr,0.028373963307363657,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,female,0.5978889168132696,0.0011670014451904548,S,Mrs,0.059788891681326964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2,male,0.0031414928373963316,6.131785651484107e-06,S,Master,0.00031414928373963314,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.3465694898215632,0.0006764585930717265,S,Mr,0.03465694898215632,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,male,0.22090977632570996,0.00043118716701236225,S,Mr,0.022090977632570997,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.42196531791907516,0.0008236214487073451,S,Mr,0.042196531791907514,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.4093993465694898,0.0007990943061014086,S,Countess,0.04093993465694898,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,S,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.5099271173661724,0.0009953114469489,S,Mr,0.050992711736617236,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,male,0.24604171902488062,0.0004802414522242351,C,Mr,0.02460417190248806,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,female,0.4470972606182458,0.0008726757339192179,S,Mrs,0.04470972606182458,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,male,0.19577783362653933,0.0003821328818004895,S,Mr,0.019577783362653933,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.6355868308620256,0.0012405828730082643,S,Mrs,0.06355868308620256,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,male,0.36792055349407915,0.0007181330939054013,C,Dr,0.036792055349407916,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,female,0.37798441819552653,0.0007377764495865676,Q,Miss,0.03779844181955265,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,3,male,0.36792055349407915,0.0007181330939054013,Q,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3,male,0.39683337521990447,0.0007745671634954721,S,Mr,0.03968333752199045,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.2963056044232219,0.0005783500226479809,S,Mr,0.02963056044232219,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.5978889168132696,0.0011670014451904548,S,Mr,0.059788891681326964,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,female,0.7109826589595376,0.0013877457286438828,S,Mrs,0.07109826589595376,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,C,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2,female,0.6732847449107816,0.0013141643008260735,S,Mrs,0.06732847449107816,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,male,0.22090977632570996,0.00043118716701236225,S,Mr,0.022090977632570997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,Q,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,3,female,0.05755214878110078,0.00011233431313518881,S,Miss,0.0057552148781100775,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,Q,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,female,0.5350590600653431,0.001044365732160773,S,Mrs,0.05350590600653431,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3,female,0.15807991957778336,0.0003085514539826802,C,Miss,0.015807991957778336,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,female,0.20834380497612465,0.00040666002440642587,S,Mrs,0.020834380497612465,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,male,0.35913546117114853,0.000700985735677663,S,Mr,0.03591354611711485,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,S,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.3088715757728072,0.0006028771652539172,S,Mr,0.03088715757728072,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.3088715757728072,0.0006028771652539172,S,Mr,0.03088715757728072,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,female,0.22090977632570996,0.00043118716701236225,S,Miss,0.022090977632570997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.09525006282985675,0.00018591574095299808,Q,Master,0.009525006282985676,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,3,male,0.007288263382759489,1.4225742711443128e-05,S,Master,0.0007288263382759488,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,male,0.572756974114099,0.001117947159978582,C,Mr,0.0572756974114099,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,male,0.36792055349407915,0.0007181330939054013,Q,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,male,0.19577783362653933,0.0003821328818004895,S,Mr,0.019577783362653933,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,female,0.36792055349407915,0.0007181330939054013,S,Miss,0.036792055349407916,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,male,0.36792055349407915,0.0007181330939054013,C,Mr,0.036792055349407916,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,male,0.3088715757728072,0.0006028771652539172,S,Mr,0.03088715757728072,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,male,0.4847951746670017,0.0009462571617370271,S,Mr,0.04847951746670017,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.610454888162855,0.0011915285877963915,S,Dr,0.0610454888162855,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,female,0.38426740387031916,0.0007500400208895358,S,Mrs,0.038426740387031914,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,male,0.37170143252073384,0.0007255128782835994,C,Mr,0.037170143252073386,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,female,0.37170143252073384,0.0007255128782835994,S,Mrs,0.037170143252073386,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,2,male,0.42196531791907516,0.0008236214487073451,S,Mr,0.042196531791907514,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,female,0.38426740387031916,0.0007500400208895358,S,Mrs,0.038426740387031914,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,male,0.13294797687861273,0.00025949716877080736,S,Master,0.013294797687861274,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,male,0.0,0.0,C,Master,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,3,male,0.33400351847197784,0.00065193145046579,S,Mr,0.033400351847197786,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.38426740387031916,0.0007500400208895358,S,Mr,0.038426740387031914,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,male,0.4847951746670017,0.0009462571617370271,S,Mr,0.04847951746670017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,female,0.22090977632570996,0.00043118716701236225,S,Miss,0.022090977632570997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,male,0.4847951746670017,0.0009462571617370271,S,Mr,0.04847951746670017,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.4093993465694898,0.0007990943061014086,S,Mrs,0.04093993465694898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,male,0.32143754712239253,0.0006274043078598536,S,Mr,0.03214375471223925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.4847951746670017,0.0009462571617370271,S,Mr,0.04847951746670017,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,male,0.43453128926866047,0.0008481485913132815,S,Mr,0.04345312892686605,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,female,0.0701181201306861,0.00013686145574112523,S,Miss,0.0070118120130686105,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.37798441819552653,0.0007377764495865676,S,Mr,0.03779844181955265,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,male,0.36792055349407915,0.0007181330939054013,S,Mr,0.036792055349407916,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,female,0.2837396330736366,0.0005538228800420444,S,Miss,0.028373963307363657,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,male,0.38426740387031916,0.0007500400208895358,C,Mr,0.038426740387031914,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,male,0.5350590600653431,0.001044365732160773,S,Mr,0.05350590600653431,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.12038200552902739,0.00023497002616487092,S,Master,0.01203820055290274,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,female,0.648152802211611,0.0012651100156142008,S,Mrs,0.06481528022116109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3,male,0.33400351847197784,0.00065193145046579,S,Mr,0.033400351847197786,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,male,0.4722292033174164,0.0009217300191310908,S,Jonkheer,0.04722292033174164,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,female,0.33400351847197784,0.00065193145046579,S,Mrs,0.033400351847197786,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,male,0.01985423473234481,3.875288531737955e-05,S,Master,0.001985423473234481,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,Q,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3,male,0.36792055349407915,0.0007181330939054013,S,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,male,0.007288263382759489,1.4225742711443128e-05,C,Master,0.0007288263382759488,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,3,male,0.36792055349407915,0.0007181330939054013,Q,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,female,0.7738125157074642,0.001510381441673565,"0    S
dtype: object",Mrs,0.07738125157074642,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3,female,0.18321186227695402,0.00035760573919455305,C,Mrs,0.0183211862276954,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,2,male,0.005152048253329982,1.0056128468433933e-05,S,Master,0.0005152048253329982,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,C,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,male,0.2837396330736366,0.0005538228800420444,S,Mr,0.028373963307363657,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.22090977632570996,0.00043118716701236225,S,Mr,0.022090977632570997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.4847951746670017,0.0009462571617370271,C,Miss,0.04847951746670017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,3,male,0.2586076903744659,0.0005047685948301715,S,Mr,0.02586076903744659,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,S,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,male,0.39683337521990447,0.0007745671634954721,S,Mr,0.03968333752199045,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,male,0.36792055349407915,0.0007181330939054013,C,Mr,0.036792055349407916,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,male,0.24604171902488062,0.0004802414522242351,S,Mr,0.02460417190248806,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,male,0.19577783362653933,0.0003821328818004895,S,Mr,0.019577783362653933,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.37170143252073384,0.0007255128782835994,C,Miss,0.037170143252073386,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,3,male,0.4282483035938678,0.0008358850200103133,C,Mr,0.04282483035938678,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,male,0.20834380497612465,0.00040666002440642587,S,Mr,0.020834380497612465,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.5224930887157577,0.0010198385895548365,S,Mr,0.05224930887157577,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,S,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.43453128926866047,0.0008481485913132815,C,Mr,0.04345312892686605,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,2,male,0.3465694898215632,0.0006764585930717265,S,Rev,0.03465694898215632,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,female,0.36792055349407915,0.0007181330939054013,C,Mrs,0.036792055349407916,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,3,male,0.04498617743151546,8.780717052925239e-05,S,Master,0.004498617743151545,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.9246041719024881,0.001804707152944802,S,Mr,0.0924604171902488,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,female,0.10781603417944208,0.00021044288355893452,C,Miss,0.010781603417944208,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,female,0.19577783362653933,0.0003821328818004895,S,Miss,0.019577783362653933,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,female,0.5476250314149284,0.0010688928747667093,S,Mrs,0.054762503141492835,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3,female,0.22090977632570996,0.00043118716701236225,S,Mrs,0.022090977632570997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,female,0.5601910027645137,0.0010934200173726458,S,Mrs,0.05601910027645137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,male,0.6355868308620256,0.0012405828730082643,S,Mr,0.06355868308620256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,female,0.2963056044232219,0.0005783500226479809,C,Mrs,0.02963056044232219,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,3,male,0.36792055349407915,0.0007181330939054013,C,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,male,0.5099271173661724,0.0009953114469489,S,Mr,0.050992711736617236,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,male,0.2586076903744659,0.0005047685948301715,S,Mr,0.02586076903744659,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.5978889168132696,0.0011670014451904548,S,Mrs,0.059788891681326964,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,female,0.36792055349407915,0.0007181330939054013,S,Miss,0.036792055349407916,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,male,0.2963056044232219,0.0005783500226479809,S,Mr,0.02963056044232219,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,female,0.5224930887157577,0.0010198385895548365,S,Mrs,0.05224930887157577,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2,female,0.33400351847197784,0.00065193145046579,C,Miss,0.033400351847197786,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,male,0.38426740387031916,0.0007500400208895358,S,Mr,0.038426740387031914,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,S,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,male,0.04498617743151546,8.780717052925239e-05,S,Master,0.004498617743151545,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,male,0.32143754712239253,0.0006274043078598536,S,Mr,0.03214375471223925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.5853229454636844,0.0011424743025845185,S,Mrs,0.058532294546368435,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,male,0.4093993465694898,0.0007990943061014086,S,Mr,0.04093993465694898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.5853229454636844,0.0011424743025845185,S,Mr,0.058532294546368435,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,female,0.3465694898215632,0.0006764585930717265,C,Mrs,0.03465694898215632,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,3,female,0.18321186227695402,0.00035760573919455305,C,Miss,0.0183211862276954,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,3,male,0.24604171902488062,0.0004802414522242351,S,Mr,0.02460417190248806,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.23347574767529528,0.0004557143096182987,S,Mr,0.02334757476752953,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.36792055349407915,0.0007181330939054013,S,Mr,0.036792055349407916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,female,0.6984166876099522,0.0013632185860379463,C,Mrs,0.06984166876099522,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,2,female,0.3088715757728072,0.0006028771652539172,S,Mrs,0.03088715757728072,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,male,0.4093993465694898,0.0007990943061014086,S,Mr,0.04093993465694898,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,female,0.2711736617240513,0.000529295737436108,S,Miss,0.02711736617240513,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,male,0.3465694898215632,0.0006764585930717265,S,Mr,0.03465694898215632,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,male,0.3088715757728072,0.0006028771652539172,S,Mr,0.03088715757728072,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,female,0.4847951746670017,0.0009462571617370271,Q,Mrs,0.04847951746670017,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,male,0.33400351847197784,0.00065193145046579,S,Rev,0.033400351847197786,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,female,0.23347574767529528,0.0004557143096182987,S,Miss,0.02334757476752953,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,female,0.36792055349407915,0.0007181330939054013,S,Miss,0.036792055349407916,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,male,0.32143754712239253,0.0006274043078598536,C,Mr,0.03214375471223925,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,male,0.39683337521990447,0.0007745671634954721,Q,Mr,0.03968333752199045,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
